,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
1099,Shot Chart Detail,0021401030,336,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-209,140,1,0
1100,Shot Chart Detail,0021401030,350,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,97,261,1,1
1101,Shot Chart Detail,0021401030,370,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,12,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,20,45,1,1
1102,Shot Chart Detail,0021401030,374,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,22,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-210,190,1,1
1103,Shot Chart Detail,0021401030,376,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,49,-109,484,1,0
1104,Shot Chart Detail,0021401036,7,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,49,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,129,118,1,0
1105,Shot Chart Detail,0021401036,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,42,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,11,1,1
1106,Shot Chart Detail,0021401036,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,143,230,1,0
1107,Shot Chart Detail,0021401036,78,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,21,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,52,1,0
1108,Shot Chart Detail,0021401036,101,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,28,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,0
1109,Shot Chart Detail,0021401036,104,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,157,279,1,0
1110,Shot Chart Detail,0021401036,160,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,26,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-86,45,1,1
1111,Shot Chart Detail,0021401036,168,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,36,247,1,1
1112,Shot Chart Detail,0021401036,185,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,203,1,1
1113,Shot Chart Detail,0021401036,187,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,34,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,6,91,1,1
1114,Shot Chart Detail,0021401036,190,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,5,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,50,1,0
1115,Shot Chart Detail,0021401036,221,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,9,1,1
1116,Shot Chart Detail,0021401036,227,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,6,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-185,135,1,1
1117,Shot Chart Detail,0021401036,229,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,37,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-45,45,1,0
1118,Shot Chart Detail,0021401036,235,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,1
1119,Shot Chart Detail,0021401036,274,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,12,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,96,1,0
1120,Shot Chart Detail,0021401036,445,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-78,249,1,0
1121,Shot Chart Detail,0021401036,450,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,56,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,0
1122,Shot Chart Detail,0021401053,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,164,1,0
1123,Shot Chart Detail,0021401053,52,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,19,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,69,257,1,1
1124,Shot Chart Detail,0021401053,57,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,108,242,1,1
1125,Shot Chart Detail,0021401053,64,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-155,31,1,1
1126,Shot Chart Detail,0021401053,114,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,13,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,110,164,1,1
1127,Shot Chart Detail,0021401053,225,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,19,1,1
1128,Shot Chart Detail,0021401053,255,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,35,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-46,22,1,0
1129,Shot Chart Detail,0021401053,275,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,28,258,1,0
1130,Shot Chart Detail,0021401053,307,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,30,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,192,224,1,0
1131,Shot Chart Detail,0021401053,326,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14,72,124,1,0
1132,Shot Chart Detail,0021401053,330,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,254,1,1
1133,Shot Chart Detail,0021401053,341,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,143,231,1,1
1134,Shot Chart Detail,0021401053,347,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,28,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,218,190,1,1
1135,Shot Chart Detail,0021401053,363,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,19,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,149,132,1,0
1136,Shot Chart Detail,0021401059,9,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,9,258,1,0
1137,Shot Chart Detail,0021401059,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-207,-10,1,1
1138,Shot Chart Detail,0021401059,34,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,-3,1,0
1139,Shot Chart Detail,0021401059,52,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-56,183,1,1
1140,Shot Chart Detail,0021401059,60,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,114,154,1,0
1141,Shot Chart Detail,0021401059,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,33,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,19,1,1
1142,Shot Chart Detail,0021401059,203,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,55,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-3,1,1
1143,Shot Chart Detail,0021401059,205,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,2,266,1,1
1144,Shot Chart Detail,0021401059,211,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-3,1,0
1145,Shot Chart Detail,0021401059,239,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-38,170,1,0
1146,Shot Chart Detail,0021401059,252,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,27,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
1147,Shot Chart Detail,0021401059,276,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-5,1,1
1148,Shot Chart Detail,0021401059,281,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-70,260,1,0
1149,Shot Chart Detail,0021401059,287,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-17,1,1
1150,Shot Chart Detail,0021401059,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,57,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-4,119,1,1
1151,Shot Chart Detail,0021401059,303,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,258,1,0
1152,Shot Chart Detail,0021401059,321,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,42,1,1
1153,Shot Chart Detail,0021401059,339,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,18,186,1,0
1154,Shot Chart Detail,0021401059,353,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,173,1,1
1155,Shot Chart Detail,0021401059,412,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,36,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,22,1,1
1156,Shot Chart Detail,0021401059,429,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1
1157,Shot Chart Detail,0021401059,491,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-35,255,1,0
1158,Shot Chart Detail,0021401082,31,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,127,176,1,1
1159,Shot Chart Detail,0021401082,45,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,171,198,1,0
1160,Shot Chart Detail,0021401082,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,55,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,89,28,1,0
1161,Shot Chart Detail,0021401082,90,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,14,1,1
1162,Shot Chart Detail,0021401082,97,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,149,214,1,1
1163,Shot Chart Detail,0021401082,104,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,129,172,1,0
1164,Shot Chart Detail,0021401082,109,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,3,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,42,61,1,0
1165,Shot Chart Detail,0021401082,111,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,0
1166,Shot Chart Detail,0021401082,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,52,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,20,1,1
1167,Shot Chart Detail,0021401082,235,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-147,146,1,0
1168,Shot Chart Detail,0021401082,245,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,0,1,1
1169,Shot Chart Detail,0021401082,262,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,14,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-100,36,1,1
1170,Shot Chart Detail,0021401082,265,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,43,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,34,1,1
1171,Shot Chart Detail,0021401082,294,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,163,228,1,1
1172,Shot Chart Detail,0021401082,309,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,52,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1
1173,Shot Chart Detail,0021401082,318,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-21,260,1,1
1174,Shot Chart Detail,0021401082,320,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-97,233,1,0
1175,Shot Chart Detail,0021401082,322,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,3,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,33,1,1
1176,Shot Chart Detail,0021401082,358,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,135,242,1,0
1177,Shot Chart Detail,0021401082,360,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,124,115,1,0
1178,Shot Chart Detail,0021401082,437,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,239,1,1
1179,Shot Chart Detail,0021401082,464,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-163,213,1,0
1180,Shot Chart Detail,0021401089,33,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,214,137,1,1
1181,Shot Chart Detail,0021401089,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-5,255,1,0
1182,Shot Chart Detail,0021401089,97,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,27,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,-6,1,0
1183,Shot Chart Detail,0021401089,134,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,1
1184,Shot Chart Detail,0021401089,265,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,143,219,1,1
1185,Shot Chart Detail,0021401089,291,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,212,239,1,0
1186,Shot Chart Detail,0021401089,306,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,116,217,1,1
1187,Shot Chart Detail,0021401089,450,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-229,89,1,1
1188,Shot Chart Detail,0021401089,453,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,102,75,1,0
1189,Shot Chart Detail,0021401089,461,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,35,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,22,1,1
1190,Shot Chart Detail,0021401089,482,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,0
1191,Shot Chart Detail,0021401089,486,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,26,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,14,1,1
1192,Shot Chart Detail,0021401089,491,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,134,1,1
1193,Shot Chart Detail,0021401111,30,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,6,1,1
1194,Shot Chart Detail,0021401111,33,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,125,235,1,0
1195,Shot Chart Detail,0021401111,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,0
1196,Shot Chart Detail,0021401111,59,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,125,156,1,0
1197,Shot Chart Detail,0021401111,204,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,72,242,1,1
1198,Shot Chart Detail,0021401111,242,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,52,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,226,71,1,1
1199,Shot Chart Detail,0021401111,244,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-103,-2,1,1
1200,Shot Chart Detail,0021401111,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,75,61,1,0
1201,Shot Chart Detail,0021401111,312,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,1,1,1
1202,Shot Chart Detail,0021401111,340,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,185,82,1,1
1203,Shot Chart Detail,0021401111,352,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-75,213,1,1
1204,Shot Chart Detail,0021401111,374,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,214,153,1,1
1205,Shot Chart Detail,0021401111,386,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,27,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,-3,1,0
1206,Shot Chart Detail,0021401111,528,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-65,140,1,0
1207,Shot Chart Detail,0021401111,554,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,151,53,1,0
1208,Shot Chart Detail,0021401126,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,44,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,15,1,0
1209,Shot Chart Detail,0021401126,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,21,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,234,66,1,0
1210,Shot Chart Detail,0021401126,38,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-52,254,1,0
1211,Shot Chart Detail,0021401126,68,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,17,1,0
1212,Shot Chart Detail,0021401126,84,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,136,235,1,1
1213,Shot Chart Detail,0021401126,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,34,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-46,96,1,1
1214,Shot Chart Detail,0021401126,216,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,33,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,195,20,1,0
1215,Shot Chart Detail,0021401126,241,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,47,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,2,104,1,0
1216,Shot Chart Detail,0021401126,247,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,0,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,4,1,1
1217,Shot Chart Detail,0021401126,253,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,12,1,1
1218,Shot Chart Detail,0021401126,273,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,2,145,1,1
1219,Shot Chart Detail,0021401126,277,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,20,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,82,1,1
1220,Shot Chart Detail,0021401126,280,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,32,159,1,0
1221,Shot Chart Detail,0021401126,303,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-141,167,1,1
1222,Shot Chart Detail,0021401126,331,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-18,88,1,0
1223,Shot Chart Detail,0021401126,452,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,64,254,1,1
1224,Shot Chart Detail,0021401126,463,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,203,167,1,0
